"Time","Motor"
2024-08-07 22:23:35,84 °C
2024-08-07 22:23:36,83 °C
2024-08-07 22:23:41,84 °C
2024-08-07 22:23:43,83 °C
2024-08-07 22:31:57,83 °C
2024-08-07 22:31:59,83 °C
2024-08-07 22:32:00,83 °C
2024-08-07 22:32:02,83 °C
2024-08-07 22:32:06,83 °C
2024-08-07 22:32:08,83 °C
2024-08-07 22:32:11,83 °C
2024-08-07 22:32:14,83 °C
2024-08-07 22:32:17,83 °C
2024-08-07 22:32:24,83 °C
2024-08-07 22:32:26,83 °C
2024-08-07 22:32:28,83 °C
2024-08-07 22:32:33,83 °C
2024-08-07 22:32:34,83 °C
2024-08-07 22:32:35,83 °C
2024-08-07 22:32:38,83 °C
2024-08-07 22:32:40,83 °C
2024-08-07 22:39:11,82 °C
2024-08-07 22:39:12,83 °C
2024-08-07 22:39:13,82 °C
2024-08-07 22:39:15,83 °C
2024-08-07 22:39:16,82 °C
2024-08-07 22:39:29,83 °C
2024-08-07 22:39:31,82 °C
2024-08-07 22:54:08,82 °C
2024-08-07 22:54:55,81 °C
2024-08-07 22:54:56,82 °C
2024-08-07 22:55:13,81 °C
2024-08-07 22:55:14,82 °C
2024-08-07 22:55:20,81 °C
2024-08-07 22:55:21,82 °C
2024-08-07 22:55:24,81 °C
2024-08-07 22:55:25,82 °C
2024-08-07 22:55:26,81 °C
2024-08-07 22:55:28,82 °C
2024-08-07 22:55:33,81 °C
2024-08-07 22:55:34,82 °C
2024-08-07 22:55:36,81 °C
2024-08-07 22:56:16,81 °C
2024-08-07 22:56:17,81 °C
2024-08-07 22:57:24,81 °C
2024-08-07 22:57:26,81 °C
2024-08-07 22:57:27,81 °C
2024-08-07 22:57:28,81 °C
2024-08-07 22:58:08,81 °C
2024-08-07 22:58:09,81 °C
2024-08-07 22:58:25,81 °C
2024-08-07 22:58:28,81 °C
2024-08-07 22:58:45,81 °C
2024-08-07 22:58:46,81 °C
2024-08-07 22:58:49,81 °C
2024-08-07 22:58:50,81 °C
2024-08-07 22:59:07,81 °C
2024-08-07 22:59:08,81 °C
2024-08-07 22:59:09,81 °C
2024-08-07 22:59:10,81 °C
2024-08-07 22:59:15,81 °C
2024-08-07 22:59:17,81 °C
2024-08-07 22:59:27,81 °C
2024-08-07 22:59:28,81 °C
2024-08-07 22:59:42,81 °C
2024-08-07 22:59:43,81 °C
2024-08-07 22:59:48,81 °C
2024-08-07 22:59:49,81 °C
2024-08-07 22:59:54,81 °C
2024-08-07 22:59:55,81 °C
2024-08-07 22:59:58,81 °C
2024-08-07 22:59:59,81 °C
2024-08-07 23:00:02,81 °C
2024-08-07 23:00:03,81 °C
2024-08-07 23:00:05,81 °C
2024-08-07 23:00:09,81 °C
2024-08-07 23:00:12,81 °C
2024-08-07 23:00:13,81 °C
2024-08-07 23:00:14,81 °C
2024-08-07 23:00:15,81 °C
2024-08-07 23:00:27,81 °C
2024-08-07 23:00:28,81 °C
2024-08-07 23:00:31,81 °C
2024-08-07 23:00:32,81 °C
2024-08-07 23:00:36,81 °C
2024-08-07 23:00:37,81 °C
2024-08-07 23:00:43,81 °C
2024-08-07 23:00:46,81 °C
2024-08-07 23:00:47,81 °C
2024-08-07 23:00:48,81 °C
2024-08-07 23:00:51,81 °C
2024-08-07 23:00:53,81 °C
2024-08-07 23:00:56,81 °C
2024-08-07 23:00:57,81 °C
2024-08-07 23:00:58,81 °C
2024-08-07 23:00:59,81 °C
2024-08-07 23:01:04,81 °C
2024-08-07 23:01:09,81 °C
2024-08-07 23:01:12,81 °C
2024-08-07 23:01:13,81 °C
2024-08-07 23:01:14,81 °C
2024-08-07 23:01:15,81 °C
2024-08-07 23:01:18,81 °C
2024-08-07 23:01:22,81 °C
2024-08-07 23:01:24,81 °C
2024-08-07 23:01:27,81 °C
2024-08-07 23:01:28,81 °C
2024-08-07 23:01:29,81 °C
2024-08-07 23:01:34,81 °C
2024-08-07 23:01:35,81 °C
2024-08-07 23:01:38,81 °C
2024-08-07 23:01:39,81 °C
2024-08-07 23:01:41,81 °C
2024-08-07 23:01:42,81 °C
2024-08-07 23:01:44,81 °C
2024-08-07 23:01:47,81 °C
2024-08-07 23:01:48,81 °C
2024-08-07 23:01:51,81 °C
2024-08-07 23:01:58,81 °C
2024-08-07 23:01:59,81 °C
2024-08-07 23:02:03,81 °C
2024-08-07 23:02:07,81 °C
2024-08-07 23:02:08,81 °C
2024-08-07 23:02:12,81 °C
2024-08-07 23:02:20,81 °C
2024-08-07 23:02:22,81 °C
2024-08-07 23:02:23,81 °C
2024-08-07 23:02:27,81 °C
2024-08-07 23:02:28,81 °C
2024-08-07 23:02:37,81 °C
2024-08-07 23:02:38,81 °C
2024-08-07 23:02:42,81 °C
2024-08-07 23:02:49,81 °C
2024-08-07 23:02:50,81 °C
2024-08-07 23:02:51,81 °C
2024-08-07 23:02:55,81 °C
2024-08-07 23:02:58,81 °C
2024-08-07 23:03:03,81 °C
2024-08-07 23:03:05,81 °C
2024-08-07 23:03:10,81 °C
2024-08-07 23:03:11,81 °C
2024-08-07 23:03:19,81 °C
2024-08-07 23:03:25,81 °C
2024-08-07 23:03:28,81 °C
2024-08-07 23:03:30,81 °C
2024-08-07 23:03:32,81 °C
2024-08-07 23:03:34,81 °C
2024-08-07 23:03:37,81 °C
2024-08-07 23:03:39,81 °C
2024-08-07 23:03:40,81 °C
2024-08-07 23:03:46,81 °C
2024-08-07 23:03:49,81 °C
2024-08-07 23:03:50,81 °C
2024-08-07 23:03:55,81 °C
2024-08-07 23:03:56,81 °C
2024-08-07 23:04:01,81 °C
2024-08-07 23:04:03,81 °C
2024-08-07 23:04:10,81 °C
2024-08-07 23:04:13,81 °C
2024-08-07 23:04:18,81 °C
2024-08-07 23:04:20,81 °C
2024-08-07 23:04:40,81 °C
2024-08-07 23:04:41,81 °C
2024-08-07 23:04:47,81 °C
2024-08-07 23:04:48,81 °C
2024-08-07 23:04:58,81 °C
2024-08-07 23:05:00,81 °C
2024-08-07 23:05:42,81 °C
2024-08-07 23:05:44,81 °C
2024-08-07 23:10:57,80 °C
2024-08-07 23:11:01,81 °C
2024-08-07 23:11:06,80 °C
2024-08-07 23:11:08,81 °C
2024-08-07 23:11:10,80 °C
2024-08-07 23:11:14,81 °C
2024-08-07 23:11:15,80 °C
2024-08-07 23:11:22,81 °C
2024-08-07 23:11:24,80 °C
2024-08-07 23:11:26,81 °C
2024-08-07 23:11:27,80 °C
2024-08-07 23:11:34,81 °C
2024-08-07 23:11:35,80 °C
2024-08-07 23:11:37,81 °C
2024-08-07 23:11:39,80 °C
2024-08-07 23:11:40,81 °C
2024-08-07 23:11:41,80 °C
2024-08-07 23:14:55,80 °C
2024-08-07 23:26:45,79 °C
2024-08-07 23:26:47,80 °C
2024-08-07 23:26:54,79 °C
2024-08-07 23:26:59,80 °C
2024-08-07 23:27:01,79 °C
2024-08-07 23:27:04,80 °C
2024-08-07 23:27:06,79 °C
2024-08-07 23:27:08,80 °C
2024-08-07 23:27:09,79 °C
2024-08-07 23:37:40,79 °C
2024-08-07 23:37:41,79 °C
2024-08-07 23:37:48,79 °C
2024-08-07 23:37:49,79 °C
2024-08-07 23:38:07,79 °C
2024-08-07 23:38:08,79 °C
2024-08-07 23:38:14,79 °C
2024-08-07 23:42:12,78 °C
2024-08-07 23:42:13,79 °C
2024-08-07 23:42:17,78 °C
2024-08-07 23:42:18,79 °C
2024-08-07 23:42:26,78 °C
2024-08-07 23:42:27,79 °C
2024-08-07 23:42:28,78 °C
2024-08-07 23:42:30,79 °C
2024-08-07 23:42:32,78 °C
2024-08-07 23:42:34,79 °C
2024-08-07 23:42:38,78 °C
2024-08-07 23:57:37,77 °C
2024-08-07 23:57:39,78 °C
2024-08-07 23:57:42,77 °C
2024-08-07 23:57:44,78 °C
2024-08-07 23:57:45,77 °C
2024-08-07 23:57:46,78 °C
2024-08-07 23:57:47,77 °C
2024-08-07 23:57:49,78 °C
2024-08-07 23:57:50,77 °C
2024-08-07 23:57:51,78 °C
2024-08-07 23:57:54,77 °C
2024-08-07 23:57:56,78 °C
2024-08-07 23:57:58,77 °C
2024-08-07 23:58:00,78 °C
2024-08-07 23:58:01,77 °C
2024-08-07 23:58:06,78 °C
2024-08-07 23:58:07,77 °C
2024-08-07 23:58:16,78 °C
2024-08-07 23:58:17,77 °C
2024-08-07 23:58:21,78 °C
2024-08-07 23:58:25,77 °C
2024-08-08 00:01:05,77 °C
2024-08-08 00:01:06,77 °C
2024-08-08 00:01:08,77 °C
2024-08-08 00:01:09,77 °C
2024-08-08 00:01:10,77 °C
2024-08-08 00:01:12,77 °C
2024-08-08 00:01:15,77 °C
2024-08-08 00:01:18,77 °C
2024-08-08 00:01:22,77 °C
2024-08-08 00:01:23,77 °C
2024-08-08 00:01:24,77 °C
2024-08-08 00:01:25,77 °C
2024-08-08 00:01:29,77 °C
2024-08-08 00:01:33,77 °C
2024-08-08 00:01:34,77 °C
2024-08-08 00:01:36,77 °C
2024-08-08 00:01:41,77 °C
2024-08-08 00:01:42,77 °C
2024-08-08 00:01:46,77 °C
2024-08-08 00:04:17,77 °C
2024-08-08 00:04:18,77 °C
2024-08-08 00:04:19,77 °C
2024-08-08 00:04:20,77 °C
2024-08-08 00:04:22,77 °C
2024-08-08 00:04:23,77 °C
2024-08-08 00:04:24,77 °C
2024-08-08 00:04:43,77 °C
2024-08-08 00:05:26,77 °C
2024-08-08 00:13:22,76 °C
2024-08-08 00:13:23,77 °C
2024-08-08 00:13:27,76 °C
2024-08-08 00:13:29,77 °C
2024-08-08 00:13:34,76 °C
2024-08-08 00:13:35,77 °C
2024-08-08 00:13:36,76 °C
2024-08-08 00:13:37,77 °C
2024-08-08 00:13:39,76 °C
2024-08-08 00:13:40,77 °C
2024-08-08 00:13:42,76 °C
2024-08-08 00:13:44,77 °C
2024-08-08 00:13:45,76 °C
2024-08-08 00:13:47,77 °C
2024-08-08 00:13:48,76 °C
2024-08-08 00:26:36,76 °C
2024-08-08 00:28:58,75 °C
2024-08-08 00:28:59,76 °C
2024-08-08 00:29:18,75 °C
2024-08-08 00:29:21,76 °C
2024-08-08 00:29:22,75 °C
2024-08-08 00:29:23,76 °C
2024-08-08 00:29:27,75 °C
2024-08-08 00:29:40,76 °C
2024-08-08 00:29:41,75 °C
2024-08-08 00:29:43,75 °C
2024-08-08 00:34:57,75 °C
2024-08-08 00:34:58,75 °C
2024-08-08 00:34:59,75 °C
2024-08-08 00:35:01,75 °C
2024-08-08 00:35:02,75 °C
2024-08-08 00:35:03,75 °C
2024-08-08 00:35:05,75 °C
2024-08-08 00:35:06,75 °C
2024-08-08 01:58:05,71 °C
2024-08-08 01:58:49,71 °C
2024-08-08 01:58:51,71 °C
2024-08-08 01:58:52,71 °C
2024-08-08 01:58:53,71 °C
2024-08-08 01:58:54,71 °C
2024-08-08 01:58:56,71 °C
2024-08-08 01:58:57,71 °C
2024-08-08 01:58:58,71 °C
2024-08-08 01:58:59,71 °C
2024-08-08 01:59:01,71 °C
2024-08-08 01:59:02,71 °C
2024-08-08 01:59:03,71 °C
2024-08-08 01:59:05,71 °C
2024-08-08 01:59:06,71 °C
2024-08-08 01:59:07,71 °C
2024-08-08 01:59:08,71 °C
2024-08-08 01:59:12,71 °C
2024-08-08 01:59:16,71 °C
2024-08-08 01:59:20,71 °C
2024-08-08 01:59:40,71 °C
2024-08-08 02:00:09,71 °C
2024-08-08 02:01:31,70 °C
2024-08-08 02:01:32,71 °C
2024-08-08 02:01:33,70 °C
2024-08-08 02:01:37,71 °C
2024-08-08 02:01:43,70 °C
2024-08-08 02:01:45,71 °C
2024-08-08 02:01:47,70 °C
2024-08-08 02:01:53,71 °C
2024-08-08 02:01:55,70 °C
2024-08-08 02:10:35,70 °C
2024-08-08 02:10:37,70 °C
2024-08-08 02:10:38,70 °C
2024-08-08 02:10:39,70 °C
2024-08-08 02:10:41,70 °C
2024-08-08 02:10:42,70 °C
2024-08-08 02:10:43,70 °C
2024-08-08 02:10:48,70 °C
2024-08-08 02:10:50,70 °C
2024-08-08 02:10:55,70 °C
2024-08-08 02:11:05,70 °C
2024-08-08 02:11:17,70 °C
2024-08-08 02:11:19,70 °C
2024-08-08 02:11:21,70 °C
2024-08-08 02:11:23,70 °C
2024-08-08 02:11:25,70 °C
2024-08-08 02:11:38,70 °C
2024-08-08 02:11:45,70 °C
2024-08-08 02:11:49,70 °C
2024-08-08 02:11:52,71 °C
2024-08-08 02:11:57,71 °C
2024-08-08 02:12:18,70 °C
2024-08-08 02:12:20,71 °C
2024-08-08 02:12:21,70 °C
2024-08-08 02:12:22,70 °C
2024-08-08 02:12:23,70 °C
2024-08-08 02:12:25,70 °C
2024-08-08 02:12:27,71 °C
2024-08-08 02:12:28,71 °C
2024-08-08 02:12:31,71 °C
2024-08-08 02:12:42,71 °C
2024-08-08 02:12:45,72 °C
2024-08-08 02:12:58,73 °C
2024-08-08 02:13:09,74 °C
2024-08-08 02:13:11,74 °C
2024-08-08 02:13:16,74 °C
2024-08-08 02:13:18,73 °C
2024-08-08 02:13:23,73 °C
2024-08-08 02:13:25,73 °C
2024-08-08 02:13:26,73 °C
2024-08-08 02:13:32,73 °C
2024-08-08 02:13:35,72 °C
2024-08-08 02:13:37,73 °C
2024-08-08 02:13:38,72 °C
2024-08-08 02:13:39,72 °C
2024-08-08 02:13:45,73 °C
2024-08-08 02:14:06,74 °C
2024-08-08 02:14:19,74 °C
2024-08-08 02:14:20,75 °C
2024-08-08 02:14:21,75 °C
2024-08-08 02:14:26,74 °C
2024-08-08 02:14:28,74 °C
2024-08-08 02:14:43,73 °C
2024-08-08 02:14:54,73 °C
2024-08-08 02:14:55,73 °C
2024-08-08 02:14:56,73 °C
2024-08-08 02:14:58,73 °C
2024-08-08 02:14:59,73 °C
2024-08-08 02:15:00,73 °C
2024-08-08 02:15:01,73 °C
2024-08-08 02:15:03,73 °C
2024-08-08 02:15:05,73 °C
2024-08-08 02:15:19,73 °C
2024-08-08 02:15:20,73 °C
2024-08-08 02:15:22,73 °C
2024-08-08 02:15:28,72 °C
2024-08-08 02:15:29,73 °C
2024-08-08 02:15:31,72 °C
2024-08-08 02:15:34,72 °C
2024-08-08 02:15:36,72 °C
2024-08-08 02:15:37,72 °C
2024-08-08 02:15:38,72 °C
2024-08-08 02:15:40,72 °C
2024-08-08 02:15:41,72 °C
2024-08-08 02:15:42,72 °C
2024-08-08 02:15:44,72 °C
2024-08-08 02:15:49,73 °C
2024-08-08 02:15:50,72 °C
2024-08-08 02:15:52,72 °C
2024-08-08 02:15:56,73 °C
2024-08-08 02:16:14,74 °C
2024-08-08 02:16:28,75 °C
2024-08-08 02:16:53,76 °C
2024-08-08 02:17:02,76 °C
2024-08-08 02:17:30,76 °C
2024-08-08 02:17:37,76 °C
2024-08-08 02:17:39,76 °C
2024-08-08 02:17:42,76 °C
2024-08-08 02:17:44,76 °C
2024-08-08 02:17:46,77 °C
2024-08-08 02:17:47,77 °C
2024-08-08 02:17:49,77 °C
2024-08-08 02:17:52,77 °C
2024-08-08 02:17:55,77 °C
2024-08-08 02:17:56,77 °C
2024-08-08 02:18:16,77 °C
2024-08-08 02:18:41,77 °C
2024-08-08 02:19:06,77 °C
2024-08-08 02:19:24,78 °C
2024-08-08 02:19:34,78 °C
2024-08-08 02:20:03,78 °C
2024-08-08 02:20:35,78 °C
2024-08-08 02:21:10,78 °C
2024-08-08 02:21:46,78 °C
2024-08-08 02:21:48,79 °C
2024-08-08 02:21:50,78 °C
2024-08-08 02:21:51,79 °C
2024-08-08 02:22:23,79 °C
2024-08-08 02:23:06,79 °C
2024-08-08 02:23:40,79 °C
2024-08-08 02:23:46,79 °C
2024-08-08 02:23:47,79 °C
2024-08-08 02:23:49,79 °C
2024-08-08 02:24:14,78 °C
2024-08-08 02:25:29,77 °C
2024-08-08 02:25:43,77 °C
2024-08-08 02:25:46,77 °C
2024-08-08 02:25:47,77 °C
2024-08-08 02:25:48,77 °C
2024-08-08 02:25:49,77 °C
2024-08-08 02:25:50,77 °C
2024-08-08 02:25:52,77 °C
2024-08-08 02:25:53,77 °C
2024-08-08 02:25:54,77 °C
2024-08-08 02:26:09,77 °C
2024-08-08 02:26:23,78 °C
2024-08-08 02:27:37,78 °C
2024-08-08 02:28:49,78 °C
2024-08-08 02:29:32,78 °C
2024-08-08 02:29:33,78 °C
2024-08-08 02:29:49,78 °C
2024-08-08 02:29:52,78 °C
2024-08-08 02:29:54,78 °C
2024-08-08 02:29:57,78 °C
2024-08-08 02:30:00,78 °C
2024-08-08 02:30:01,78 °C
2024-08-08 02:30:04,78 °C
2024-08-08 02:30:08,78 °C
2024-08-08 02:30:10,78 °C
2024-08-08 02:30:11,78 °C
2024-08-08 02:30:14,78 °C
2024-08-08 02:30:18,78 °C
2024-08-08 02:30:23,78 °C
2024-08-08 02:30:24,78 °C
2024-08-08 02:31:02,78 °C
2024-08-08 02:32:08,79 °C
2024-08-08 02:32:09,78 °C
2024-08-08 02:32:11,78 °C
2024-08-08 02:32:19,79 °C
2024-08-08 02:32:21,78 °C
2024-08-08 02:32:23,79 °C
2024-08-08 02:32:33,78 °C
2024-08-08 02:32:34,79 °C
2024-08-08 02:32:37,78 °C
2024-08-08 02:32:38,79 °C
2024-08-08 02:33:28,79 °C
2024-08-08 02:33:32,79 °C
2024-08-08 02:33:33,79 °C
2024-08-08 02:35:28,79 °C
2024-08-08 02:36:02,79 °C
2024-08-08 02:40:06,79 °C
2024-08-08 02:45:20,78 °C
2024-08-08 02:45:22,79 °C
2024-08-08 02:45:32,78 °C
2024-08-08 02:45:33,79 °C
2024-08-08 02:45:43,79 °C
2024-08-08 02:45:45,78 °C
2024-08-08 02:45:47,79 °C
2024-08-08 02:45:49,78 °C
2024-08-08 02:45:50,79 °C
2024-08-08 02:45:55,78 °C
2024-08-08 02:45:57,79 °C
2024-08-08 02:46:01,78 °C
2024-08-08 02:46:12,79 °C
2024-08-08 02:46:13,78 °C
2024-08-08 02:48:57,78 °C
2024-08-08 02:48:58,79 °C
2024-08-08 02:49:15,78 °C
2024-08-08 02:50:56,77 °C
2024-08-08 02:51:13,77 °C
2024-08-08 02:51:35,77 °C
2024-08-08 02:52:17,77 °C
2024-08-08 02:52:31,76 °C
2024-08-08 02:52:57,76 °C
2024-08-08 02:54:03,75 °C
2024-08-08 02:54:31,75 °C
2024-08-08 02:54:34,75 °C
2024-08-08 02:54:40,75 °C
2024-08-08 02:54:57,75 °C
2024-08-08 02:55:17,75 °C
2024-08-08 02:55:19,75 °C
2024-08-08 02:55:42,74 °C
2024-08-08 02:56:23,74 °C
2024-08-08 02:56:25,74 °C
2024-08-08 02:56:28,74 °C
2024-08-08 02:57:22,73 °C
2024-08-08 02:57:32,73 °C
2024-08-08 02:57:33,73 °C
2024-08-08 02:57:35,73 °C
2024-08-08 02:57:36,73 °C
2024-08-08 02:57:37,73 °C
2024-08-08 02:57:38,73 °C
2024-08-08 02:57:40,73 °C
2024-08-08 02:57:41,73 °C
2024-08-08 02:57:42,73 °C
2024-08-08 02:57:43,73 °C
2024-08-08 02:57:50,73 °C
2024-08-08 02:57:56,73 °C
2024-08-08 02:58:06,73 °C
2024-08-08 02:59:25,73 °C
2024-08-08 02:59:26,73 °C
2024-08-08 02:59:29,73 °C
2024-08-08 02:59:30,73 °C
2024-08-08 02:59:31,73 °C
2024-08-08 02:59:34,72 °C
2024-08-08 02:59:35,73 °C
2024-08-08 02:59:36,72 °C
2024-08-08 02:59:58,72 °C
2024-08-08 03:00:09,72 °C
2024-08-08 03:00:29,72 °C
2024-08-08 03:00:42,72 °C
2024-08-08 03:00:43,72 °C
2024-08-08 03:00:45,72 °C
2024-08-08 03:00:46,72 °C
2024-08-08 03:00:47,72 °C
2024-08-08 03:00:50,72 °C
2024-08-08 03:00:53,72 °C
2024-08-08 03:01:05,72 °C
2024-08-08 03:01:07,73 °C
2024-08-08 03:01:09,73 °C
2024-08-08 03:01:22,73 °C
2024-08-08 03:01:25,73 °C
2024-08-08 03:01:30,73 °C
2024-08-08 03:01:34,72 °C
2024-08-08 03:02:10,72 °C
2024-08-08 03:02:12,72 °C
2024-08-08 03:02:27,72 °C
2024-08-08 03:02:45,73 °C
2024-08-08 03:02:46,72 °C
2024-08-08 03:02:47,73 °C
2024-08-08 03:03:43,73 °C
2024-08-08 03:04:07,74 °C
2024-08-08 03:04:08,73 °C
2024-08-08 03:04:12,74 °C
2024-08-08 03:04:13,73 °C
2024-08-08 03:04:14,74 °C
2024-08-08 03:04:15,73 °C
2024-08-08 03:04:17,74 °C
2024-08-08 03:04:28,74 °C
2024-08-08 03:05:14,74 °C
2024-08-08 03:06:01,74 °C
2024-08-08 03:06:43,74 °C
2024-08-08 03:07:27,74 °C
2024-08-08 03:07:51,74 °C
2024-08-08 03:07:52,74 °C
2024-08-08 03:08:17,74 °C
2024-08-08 03:08:20,74 °C
2024-08-08 03:08:21,74 °C
2024-08-08 03:08:30,74 °C
2024-08-08 03:08:31,74 °C
2024-08-08 03:08:33,74 °C
2024-08-08 03:08:34,74 °C
2024-08-08 03:08:35,74 °C
2024-08-08 03:08:38,74 °C
2024-08-08 03:08:54,74 °C
2024-08-08 03:08:55,74 °C
2024-08-08 03:08:57,74 °C
2024-08-08 03:08:58,74 °C
2024-08-08 03:08:59,74 °C
2024-08-08 03:09:00,74 °C
2024-08-08 03:09:09,74 °C
2024-08-08 03:09:10,74 °C
2024-08-08 03:09:17,74 °C
2024-08-08 03:09:27,74 °C
2024-08-08 03:09:28,74 °C
2024-08-08 03:09:32,75 °C
2024-08-08 03:09:33,74 °C
2024-08-08 03:09:37,75 °C
2024-08-08 03:09:38,74 °C
2024-08-08 03:09:40,75 °C
2024-08-08 03:09:41,74 °C
2024-08-08 03:09:42,75 °C
2024-08-08 03:09:43,74 °C
2024-08-08 03:09:46,75 °C
2024-08-08 03:09:47,75 °C
2024-08-08 03:09:50,74 °C
2024-08-08 03:09:53,75 °C
2024-08-08 03:09:57,74 °C
2024-08-08 03:09:58,75 °C
2024-08-08 03:10:00,75 °C
2024-08-08 03:10:01,75 °C
2024-08-08 03:10:06,75 °C
2024-08-08 03:10:08,75 °C
2024-08-08 03:10:13,75 °C
2024-08-08 03:10:15,75 °C
2024-08-08 03:10:16,75 °C
2024-08-08 03:10:17,75 °C
2024-08-08 03:10:21,75 °C
2024-08-08 03:10:23,75 °C
2024-08-08 03:10:28,75 °C
2024-08-08 03:10:29,75 °C
2024-08-08 03:10:51,75 °C
2024-08-08 03:10:52,75 °C
2024-08-08 03:10:54,75 °C
2024-08-08 03:10:56,75 °C
2024-08-08 03:10:58,75 °C
2024-08-08 03:11:00,75 °C
2024-08-08 03:11:02,75 °C
2024-08-08 03:11:03,75 °C
2024-08-08 03:11:13,75 °C
2024-08-08 03:11:39,75 °C
2024-08-08 03:11:40,75 °C
2024-08-08 03:11:45,75 °C
2024-08-08 03:11:46,75 °C
2024-08-08 03:12:03,75 °C
2024-08-08 03:12:04,75 °C
2024-08-08 03:12:08,75 °C
2024-08-08 03:12:09,75 °C
2024-08-08 03:12:25,75 °C
2024-08-08 03:12:26,75 °C
2024-08-08 03:12:30,75 °C
2024-08-08 03:12:35,75 °C
2024-08-08 03:12:36,75 °C
2024-08-08 03:12:38,75 °C
2024-08-08 03:12:40,75 °C
2024-08-08 03:12:43,75 °C
2024-08-08 03:12:44,75 °C
2024-08-08 03:12:49,75 °C
2024-08-08 03:12:52,75 °C
2024-08-08 03:13:10,75 °C
2024-08-08 03:13:11,75 °C
2024-08-08 03:13:16,75 °C
2024-08-08 03:13:17,75 °C
2024-08-08 03:13:27,75 °C
2024-08-08 03:13:28,75 °C
2024-08-08 03:13:30,75 °C
2024-08-08 03:13:31,75 °C
2024-08-08 03:13:35,75 °C
2024-08-08 03:13:36,75 °C
2024-08-08 03:13:38,75 °C
2024-08-08 03:13:40,75 °C
2024-08-08 03:13:41,75 °C
2024-08-08 03:13:43,75 °C
2024-08-08 03:13:47,75 °C
2024-08-08 03:13:49,75 °C
2024-08-08 03:13:52,75 °C
2024-08-08 03:13:54,75 °C
2024-08-08 03:13:55,75 °C
2024-08-08 03:13:56,75 °C
2024-08-08 03:13:58,75 °C
2024-08-08 03:13:59,75 °C
2024-08-08 03:14:00,75 °C
2024-08-08 03:14:03,75 °C
2024-08-08 03:14:04,75 °C
2024-08-08 03:14:10,75 °C
2024-08-08 03:14:14,75 °C
2024-08-08 03:14:21,75 °C
2024-08-08 03:14:29,75 °C
2024-08-08 03:14:30,75 °C
2024-08-08 03:14:34,75 °C
2024-08-08 03:14:35,75 °C
2024-08-08 03:14:36,75 °C
2024-08-08 03:14:40,75 °C
2024-08-08 03:14:41,75 °C
2024-08-08 03:14:45,75 °C
2024-08-08 03:14:49,75 °C
2024-08-08 03:14:52,75 °C
2024-08-08 03:14:54,75 °C
2024-08-08 03:14:56,75 °C
2024-08-08 03:14:57,75 °C
2024-08-08 03:14:59,75 °C
2024-08-08 03:15:00,75 °C
2024-08-08 03:15:02,75 °C
2024-08-08 03:15:07,75 °C
2024-08-08 03:15:08,75 °C
2024-08-08 03:15:10,75 °C
2024-08-08 03:15:16,75 °C
2024-08-08 03:15:20,75 °C
2024-08-08 03:15:21,75 °C
2024-08-08 03:15:22,75 °C
2024-08-08 03:15:23,75 °C
2024-08-08 03:15:25,75 °C
2024-08-08 03:15:27,75 °C
2024-08-08 03:15:28,75 °C
2024-08-08 03:15:30,75 °C
2024-08-08 03:15:32,75 °C
2024-08-08 03:15:34,75 °C
2024-08-08 03:15:36,75 °C
2024-08-08 03:15:37,75 °C
2024-08-08 03:15:39,75 °C
2024-08-08 03:15:44,75 °C
2024-08-08 03:15:45,75 °C
2024-08-08 03:15:46,75 °C
2024-08-08 03:15:47,75 °C
2024-08-08 03:15:49,75 °C
2024-08-08 03:15:50,75 °C
2024-08-08 03:15:51,75 °C
2024-08-08 03:15:52,75 °C
2024-08-08 03:15:59,75 °C
2024-08-08 03:16:00,75 °C
2024-08-08 03:16:01,75 °C
2024-08-08 03:16:02,75 °C
2024-08-08 03:16:05,75 °C
2024-08-08 03:16:06,75 °C
2024-08-08 03:16:07,75 °C
2024-08-08 03:16:15,75 °C
2024-08-08 03:16:18,75 °C
2024-08-08 03:16:21,75 °C
2024-08-08 03:16:23,75 °C
2024-08-08 03:16:24,75 °C
2024-08-08 03:16:28,75 °C
2024-08-08 03:16:33,75 °C
2024-08-08 03:16:34,75 °C
2024-08-08 03:16:35,75 °C
2024-08-08 03:16:36,75 °C
2024-08-08 03:16:40,75 °C
2024-08-08 03:16:44,75 °C
2024-08-08 03:16:51,75 °C
2024-08-08 03:16:53,75 °C
2024-08-08 03:16:54,75 °C
2024-08-08 03:16:55,75 °C
2024-08-08 03:17:11,75 °C
2024-08-08 03:17:12,75 °C
2024-08-08 03:18:02,75 °C
2024-08-08 03:18:04,75 °C
2024-08-08 03:18:10,75 °C
2024-08-08 03:18:12,75 °C
2024-08-08 03:18:13,75 °C
2024-08-08 03:18:14,75 °C
2024-08-08 03:18:17,75 °C
2024-08-08 03:18:18,75 °C
2024-08-08 03:18:27,75 °C
2024-08-08 03:18:28,75 °C
2024-08-08 03:18:30,75 °C
2024-08-08 03:18:32,75 °C
2024-08-08 03:18:33,75 °C
2024-08-08 03:18:35,75 °C
2024-08-08 03:18:55,75 °C
2024-08-08 03:18:57,75 °C
2024-08-08 03:18:58,75 °C
2024-08-08 03:18:59,75 °C
2024-08-08 03:19:06,75 °C
2024-08-08 03:19:07,75 °C
2024-08-08 03:19:14,75 °C
2024-08-08 03:19:15,75 °C
2024-08-08 03:19:17,75 °C
2024-08-08 03:19:18,75 °C
2024-08-08 03:19:22,75 °C
2024-08-08 03:19:24,75 °C
